No.,Device Name,Receiving Time,GPS Time,Longitude,Latitude,Speed,Direction,BaseStation ID,Channel ID,Upstream Field Strength,Downstream Field Strength,Radio Power,Radio Battery Life 
1367,San Isidro, 06/09/2020 15:17:50 , 06/09/2020 15:17:50 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1368,San Isidro, 06/09/2020 15:18:20 , 06/09/2020 15:18:19 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1369,San Isidro, 06/09/2020 15:18:50 , 06/09/2020 15:18:49 ,-76.828916,-11.985279,0.00km/h,Southeast,0,78,,,,
1370,San Isidro, 06/09/2020 15:19:20 , 06/09/2020 15:19:19 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1371,San Isidro, 06/09/2020 15:19:50 , 06/09/2020 15:19:49 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1372,San Isidro, 06/09/2020 15:20:20 , 06/09/2020 15:20:20 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1373,San Isidro, 06/09/2020 15:20:50 , 06/09/2020 15:20:50 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1374,San Isidro, 06/09/2020 15:21:20 , 06/09/2020 15:21:20 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1375,San Isidro, 06/09/2020 15:21:50 , 06/09/2020 15:21:50 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1376,San Isidro, 06/09/2020 15:22:20 , 06/09/2020 15:22:20 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1377,San Isidro, 06/09/2020 15:22:50 , 06/09/2020 15:22:50 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1378,San Isidro, 06/09/2020 15:23:20 , 06/09/2020 15:23:20 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1379,San Isidro, 06/09/2020 15:23:50 , 06/09/2020 15:23:50 ,-76.828852,-11.985279,0.00km/h,Southeast,0,78,,,,
1380,San Isidro, 06/09/2020 15:24:20 , 06/09/2020 15:24:20 ,-76.828895,-11.985279,1.85km/h,Southeast,0,78,,,,
1381,San Isidro, 06/09/2020 15:24:50 , 06/09/2020 15:24:50 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1382,San Isidro, 06/09/2020 15:25:21 , 06/09/2020 15:25:20 ,-76.828852,-11.985290,0.00km/h,Southeast,0,78,,,,
1383,San Isidro, 06/09/2020 15:25:51 , 06/09/2020 15:25:50 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1384,San Isidro, 06/09/2020 15:26:21 , 06/09/2020 15:26:20 ,-76.828852,-11.985301,0.00km/h,Southeast,0,78,,,,
1385,San Isidro, 06/09/2020 15:26:51 , 06/09/2020 15:26:50 ,-76.828895,-11.985301,0.00km/h,Southeast,0,78,,,,
1386,San Isidro, 06/09/2020 15:27:21 , 06/09/2020 15:27:20 ,-76.828895,-11.985301,0.00km/h,Southeast,0,78,,,,
1387,San Isidro, 06/09/2020 15:27:51 , 06/09/2020 15:27:50 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1388,San Isidro, 06/09/2020 15:28:21 , 06/09/2020 15:28:20 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1389,San Isidro, 06/09/2020 15:28:50 , 06/09/2020 15:28:50 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1390,San Isidro, 06/09/2020 15:29:21 , 06/09/2020 15:29:20 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1391,San Isidro, 06/09/2020 15:29:51 , 06/09/2020 15:29:50 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1392,San Isidro, 06/09/2020 15:30:20 , 06/09/2020 15:30:20 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1393,San Isidro, 06/09/2020 15:30:50 , 06/09/2020 15:30:50 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1394,San Isidro, 06/09/2020 15:31:20 , 06/09/2020 15:31:20 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1395,San Isidro, 06/09/2020 15:31:50 , 06/09/2020 15:31:50 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1396,San Isidro, 06/09/2020 15:32:20 , 06/09/2020 15:32:20 ,-76.828895,-11.985279,1.85km/h,Southeast,0,78,,,,
1397,San Isidro, 06/09/2020 15:32:50 , 06/09/2020 15:32:50 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1398,San Isidro, 06/09/2020 15:33:20 , 06/09/2020 15:33:20 ,-76.828959,-11.985290,1.85km/h,Southeast,0,78,,,,
1399,San Isidro, 06/09/2020 15:33:50 , 06/09/2020 15:33:50 ,-76.828916,-11.985290,0.00km/h,Southeast,0,78,,,,
1400,San Isidro, 06/09/2020 15:34:20 , 06/09/2020 15:34:20 ,-76.828916,-11.985290,0.00km/h,Southeast,0,78,,,,
1401,San Isidro, 06/09/2020 15:34:50 , 06/09/2020 15:34:50 ,-76.828916,-11.985290,0.00km/h,Southeast,0,78,,,,
1402,San Isidro, 06/09/2020 15:35:20 , 06/09/2020 15:35:20 ,-76.828916,-11.985290,0.00km/h,Southeast,0,78,,,,
1403,San Isidro, 06/09/2020 15:35:50 , 06/09/2020 15:35:50 ,-76.828916,-11.985290,0.00km/h,Southeast,0,78,,,,
1404,San Isidro, 06/09/2020 15:36:20 , 06/09/2020 15:36:20 ,-76.828916,-11.985290,0.00km/h,Southeast,0,78,,,,
1405,San Isidro, 06/09/2020 15:36:50 , 06/09/2020 15:36:50 ,-76.828916,-11.985290,0.00km/h,Southeast,0,78,,,,
1406,San Isidro, 06/09/2020 15:37:20 , 06/09/2020 15:37:20 ,-76.828916,-11.985290,0.00km/h,Southeast,0,78,,,,
1407,San Isidro, 06/09/2020 15:37:50 , 06/09/2020 15:37:50 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1408,San Isidro, 06/09/2020 15:38:20 , 06/09/2020 15:38:20 ,-76.828852,-11.985258,0.00km/h,Southeast,0,78,,,,
1409,San Isidro, 06/09/2020 15:38:50 , 06/09/2020 15:38:50 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1410,San Isidro, 06/09/2020 15:39:20 , 06/09/2020 15:39:20 ,-76.828852,-11.985290,0.00km/h,Southeast,0,78,,,,
1411,San Isidro, 06/09/2020 15:39:50 , 06/09/2020 15:39:50 ,-76.828852,-11.985290,0.00km/h,Southeast,0,78,,,,
1412,San Isidro, 06/09/2020 15:40:20 , 06/09/2020 15:40:20 ,-76.828852,-11.985290,0.00km/h,Southeast,0,78,,,,
1413,San Isidro, 06/09/2020 15:40:50 , 06/09/2020 15:40:50 ,-76.828852,-11.985290,0.00km/h,Southeast,0,78,,,,
1414,San Isidro, 06/09/2020 15:41:20 , 06/09/2020 15:41:20 ,-76.828852,-11.985290,0.00km/h,Southeast,0,78,,,,
1415,San Isidro, 06/09/2020 15:41:50 , 06/09/2020 15:41:50 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
1416,San Isidro, 06/09/2020 15:42:20 , 06/09/2020 15:42:20 ,-76.828916,-11.985258,0.00km/h,Southeast,0,78,,,,
1417,San Isidro, 06/09/2020 15:42:50 , 06/09/2020 15:42:50 ,-76.828959,-11.985258,1.85km/h,Southeast,0,78,,,,
1418,San Isidro, 06/09/2020 15:43:20 , 06/09/2020 15:43:20 ,-76.828895,-11.985290,0.00km/h,Southeast,0,78,,,,
1419,San Isidro, 06/09/2020 15:43:50 , 06/09/2020 15:43:50 ,-76.828916,-11.985258,1.85km/h,Southeast,0,78,,,,
1420,San Isidro, 06/09/2020 15:44:20 , 06/09/2020 15:44:20 ,-76.828959,-11.985258,0.00km/h,Southeast,0,78,,,,
1421,San Isidro, 06/09/2020 15:44:50 , 06/09/2020 15:44:50 ,-76.828959,-11.985258,0.00km/h,Southeast,0,78,,,,
1422,San Isidro, 06/09/2020 15:45:20 , 06/09/2020 15:45:20 ,-76.828959,-11.985247,0.00km/h,Southeast,0,78,,,,
1423,San Isidro, 06/09/2020 15:45:50 , 06/09/2020 15:45:50 ,-76.828916,-11.985279,1.85km/h,Southeast,0,78,,,,
1424,San Isidro, 06/09/2020 15:46:20 , 06/09/2020 15:46:20 ,-76.828916,-11.985301,0.00km/h,Southeast,0,78,,,,
1425,San Isidro, 06/09/2020 15:46:50 , 06/09/2020 15:46:50 ,-76.828980,-11.985279,3.70km/h,East,0,78,,,,
1426,San Isidro, 06/09/2020 15:47:21 , 06/09/2020 15:47:20 ,-76.828959,-11.985301,0.00km/h,Northwest,0,78,,,,
1427,San Isidro, 06/09/2020 15:47:51 , 06/09/2020 15:47:50 ,-76.828959,-11.985290,0.00km/h,Northwest,0,78,,,,
1428,San Isidro, 06/09/2020 15:48:21 , 06/09/2020 15:48:20 ,-76.828959,-11.985290,0.00km/h,Northwest,0,78,,,,
1429,San Isidro, 06/09/2020 15:48:51 , 06/09/2020 15:48:50 ,-76.828959,-11.985290,0.00km/h,Northwest,0,78,,,,
1430,San Isidro, 06/09/2020 15:49:21 , 06/09/2020 15:49:20 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1431,San Isidro, 06/09/2020 15:49:51 , 06/09/2020 15:49:50 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1432,San Isidro, 06/09/2020 15:50:21 , 06/09/2020 15:50:20 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1433,San Isidro, 06/09/2020 15:50:51 , 06/09/2020 15:50:50 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1434,San Isidro, 06/09/2020 15:51:21 , 06/09/2020 15:51:20 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1435,San Isidro, 06/09/2020 15:51:51 , 06/09/2020 15:51:50 ,-76.828916,-11.985279,1.85km/h,Northwest,0,78,,,,
1436,San Isidro, 06/09/2020 15:52:21 , 06/09/2020 15:52:20 ,-76.828916,-11.985301,0.00km/h,Northwest,0,78,,,,
1437,San Isidro, 06/09/2020 15:52:51 , 06/09/2020 15:52:50 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1438,San Isidro, 06/09/2020 15:53:21 , 06/09/2020 15:53:20 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1439,San Isidro, 06/09/2020 15:53:51 , 06/09/2020 15:53:51 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1440,San Isidro, 06/09/2020 15:54:21 , 06/09/2020 15:54:20 ,-76.828895,-11.985301,1.85km/h,Northwest,0,78,,,,
1441,San Isidro, 06/09/2020 15:54:51 , 06/09/2020 15:54:50 ,-76.828895,-11.985301,0.00km/h,Northwest,0,78,,,,
1442,San Isidro, 06/09/2020 15:55:21 , 06/09/2020 15:55:20 ,-76.828895,-11.985301,0.00km/h,Northwest,0,78,,,,
1443,San Isidro, 06/09/2020 15:55:51 , 06/09/2020 15:55:50 ,-76.828895,-11.985301,0.00km/h,Northwest,0,78,,,,
1444,San Isidro, 06/09/2020 15:56:21 , 06/09/2020 15:56:20 ,-76.828895,-11.985301,0.00km/h,Northwest,0,78,,,,
1445,San Isidro, 06/09/2020 15:56:51 , 06/09/2020 15:56:50 ,-76.828895,-11.985301,0.00km/h,Northwest,0,78,,,,
1446,San Isidro, 06/09/2020 15:57:21 , 06/09/2020 15:57:20 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1447,San Isidro, 06/09/2020 15:57:51 , 06/09/2020 15:57:50 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1448,San Isidro, 06/09/2020 15:58:21 , 06/09/2020 15:58:20 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1449,San Isidro, 06/09/2020 15:58:51 , 06/09/2020 15:58:50 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1450,San Isidro, 06/09/2020 15:59:22 , 06/09/2020 15:59:21 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1451,San Isidro, 06/09/2020 15:59:51 , 06/09/2020 15:59:50 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1452,San Isidro, 06/09/2020 16:00:21 , 06/09/2020 16:00:20 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1453,San Isidro, 06/09/2020 16:00:51 , 06/09/2020 16:00:50 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1454,San Isidro, 06/09/2020 16:01:21 , 06/09/2020 16:01:20 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1455,San Isidro, 06/09/2020 16:01:51 , 06/09/2020 16:01:50 ,-76.828916,-11.985258,1.85km/h,Northwest,0,78,,,,
1456,San Isidro, 06/09/2020 16:02:21 , 06/09/2020 16:02:20 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1457,San Isidro, 06/09/2020 16:02:51 , 06/09/2020 16:02:50 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1458,San Isidro, 06/09/2020 16:03:22 , 06/09/2020 16:03:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1459,San Isidro, 06/09/2020 16:03:51 , 06/09/2020 16:03:50 ,-76.828895,-11.985301,1.85km/h,Northwest,0,78,,,,
1460,San Isidro, 06/09/2020 16:04:21 , 06/09/2020 16:04:20 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1461,San Isidro, 06/09/2020 16:04:51 , 06/09/2020 16:04:50 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1462,San Isidro, 06/09/2020 16:05:21 , 06/09/2020 16:05:20 ,-76.828895,-11.985301,1.85km/h,Northwest,0,78,,,,
1463,San Isidro, 06/09/2020 16:05:51 , 06/09/2020 16:05:50 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1464,San Isidro, 06/09/2020 16:06:21 , 06/09/2020 16:06:20 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1465,San Isidro, 06/09/2020 16:06:51 , 06/09/2020 16:06:50 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1466,San Isidro, 06/09/2020 16:07:21 , 06/09/2020 16:07:20 ,-76.828916,-11.985279,1.85km/h,Northwest,0,78,,,,
1467,San Isidro, 06/09/2020 16:07:51 , 06/09/2020 16:07:50 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1468,San Isidro, 06/09/2020 16:08:20 , 06/09/2020 16:08:20 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1469,San Isidro, 06/09/2020 16:08:50 , 06/09/2020 16:08:50 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1470,San Isidro, 06/09/2020 16:09:21 , 06/09/2020 16:09:21 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1471,San Isidro, 06/09/2020 16:09:51 , 06/09/2020 16:09:50 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1472,San Isidro, 06/09/2020 16:10:21 , 06/09/2020 16:10:21 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1473,San Isidro, 06/09/2020 16:10:51 , 06/09/2020 16:10:50 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1474,San Isidro, 06/09/2020 16:11:21 , 06/09/2020 16:11:20 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1475,San Isidro, 06/09/2020 16:11:51 , 06/09/2020 16:11:50 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1476,San Isidro, 06/09/2020 16:12:21 , 06/09/2020 16:12:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1477,San Isidro, 06/09/2020 16:12:51 , 06/09/2020 16:12:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1478,San Isidro, 06/09/2020 16:13:21 , 06/09/2020 16:13:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1479,San Isidro, 06/09/2020 16:13:51 , 06/09/2020 16:13:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1480,San Isidro, 06/09/2020 16:14:21 , 06/09/2020 16:14:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1481,San Isidro, 06/09/2020 16:14:51 , 06/09/2020 16:14:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1482,San Isidro, 06/09/2020 16:15:21 , 06/09/2020 16:15:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1483,San Isidro, 06/09/2020 16:15:51 , 06/09/2020 16:15:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1484,San Isidro, 06/09/2020 16:16:21 , 06/09/2020 16:16:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1485,San Isidro, 06/09/2020 16:16:51 , 06/09/2020 16:16:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1486,San Isidro, 06/09/2020 16:17:21 , 06/09/2020 16:17:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1487,San Isidro, 06/09/2020 16:17:51 , 06/09/2020 16:17:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1488,San Isidro, 06/09/2020 16:18:21 , 06/09/2020 16:18:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1489,San Isidro, 06/09/2020 16:18:51 , 06/09/2020 16:18:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1490,San Isidro, 06/09/2020 16:19:21 , 06/09/2020 16:19:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1491,San Isidro, 06/09/2020 16:19:51 , 06/09/2020 16:19:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1492,San Isidro, 06/09/2020 16:20:21 , 06/09/2020 16:20:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1493,San Isidro, 06/09/2020 16:20:51 , 06/09/2020 16:20:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1494,San Isidro, 06/09/2020 16:21:21 , 06/09/2020 16:21:21 ,-76.828852,-11.985322,0.00km/h,Northwest,0,78,,,,
1495,San Isidro, 06/09/2020 16:21:51 , 06/09/2020 16:21:51 ,-76.828852,-11.985322,0.00km/h,Northwest,0,78,,,,
1496,San Isidro, 06/09/2020 16:22:21 , 06/09/2020 16:22:21 ,-76.828852,-11.985322,0.00km/h,Northwest,0,78,,,,
1497,San Isidro, 06/09/2020 16:22:51 , 06/09/2020 16:22:51 ,-76.828852,-11.985322,0.00km/h,Northwest,0,78,,,,
1498,San Isidro, 06/09/2020 16:23:21 , 06/09/2020 16:23:21 ,-76.828852,-11.985322,0.00km/h,Northwest,0,78,,,,
1499,San Isidro, 06/09/2020 16:23:51 , 06/09/2020 16:23:51 ,-76.828852,-11.985301,0.00km/h,Northwest,0,78,,,,
1500,San Isidro, 06/09/2020 16:24:21 , 06/09/2020 16:24:21 ,-76.828895,-11.985322,1.85km/h,Northwest,0,78,,,,
1501,San Isidro, 06/09/2020 16:24:51 , 06/09/2020 16:24:51 ,-76.828916,-11.985322,0.00km/h,Northwest,0,78,,,,
1502,San Isidro, 06/09/2020 16:25:21 , 06/09/2020 16:25:21 ,-76.828916,-11.985322,0.00km/h,Northwest,0,78,,,,
1503,San Isidro, 06/09/2020 16:25:51 , 06/09/2020 16:25:51 ,-76.828916,-11.985301,0.00km/h,Northwest,0,78,,,,
1504,San Isidro, 06/09/2020 16:26:21 , 06/09/2020 16:26:21 ,-76.828916,-11.985301,0.00km/h,Northwest,0,78,,,,
1505,San Isidro, 06/09/2020 16:26:51 , 06/09/2020 16:26:51 ,-76.828916,-11.985301,0.00km/h,Northwest,0,78,,,,
1506,San Isidro, 06/09/2020 16:27:21 , 06/09/2020 16:27:21 ,-76.828916,-11.985301,0.00km/h,Northwest,0,78,,,,
1507,San Isidro, 06/09/2020 16:27:51 , 06/09/2020 16:27:51 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1508,San Isidro, 06/09/2020 16:28:21 , 06/09/2020 16:28:21 ,-76.828895,-11.985290,0.00km/h,Northwest,0,78,,,,
1509,San Isidro, 06/09/2020 16:28:51 , 06/09/2020 16:28:51 ,-76.828895,-11.985301,1.85km/h,Northwest,0,78,,,,
1510,San Isidro, 06/09/2020 16:29:21 , 06/09/2020 16:29:21 ,-76.828916,-11.985290,1.85km/h,Northwest,0,78,,,,
1511,San Isidro, 06/09/2020 16:29:51 , 06/09/2020 16:29:51 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1512,San Isidro, 06/09/2020 16:30:21 , 06/09/2020 16:30:21 ,-76.828916,-11.985290,0.00km/h,Northwest,0,78,,,,
1513,San Isidro, 06/09/2020 16:30:51 , 06/09/2020 16:30:51 ,-76.828916,-11.985279,1.85km/h,Northwest,0,78,,,,
1514,San Isidro, 06/09/2020 16:31:21 , 06/09/2020 16:31:21 ,-76.828959,-11.985258,0.00km/h,Northwest,0,78,,,,
1515,San Isidro, 06/09/2020 16:31:52 , 06/09/2020 16:31:51 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1516,San Isidro, 06/09/2020 16:32:22 , 06/09/2020 16:32:21 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1517,San Isidro, 06/09/2020 16:32:52 , 06/09/2020 16:32:51 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1518,San Isidro, 06/09/2020 16:33:22 , 06/09/2020 16:33:21 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1519,San Isidro, 06/09/2020 16:33:52 , 06/09/2020 16:33:51 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1520,San Isidro, 06/09/2020 16:34:22 , 06/09/2020 16:34:21 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
1521,San Isidro, 06/09/2020 16:34:52 , 06/09/2020 16:34:51 ,-76.828916,-11.985322,0.00km/h,Northwest,0,78,,,,
1522,San Isidro, 06/09/2020 16:35:22 , 06/09/2020 16:35:21 ,-76.828916,-11.985301,0.00km/h,Northwest,0,78,,,,
1523,San Isidro, 06/09/2020 16:35:52 , 06/09/2020 16:35:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1524,San Isidro, 06/09/2020 16:36:22 , 06/09/2020 16:36:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1525,San Isidro, 06/09/2020 16:36:52 , 06/09/2020 16:36:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1526,San Isidro, 06/09/2020 16:37:22 , 06/09/2020 16:37:21 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1527,San Isidro, 06/09/2020 16:37:52 , 06/09/2020 16:37:51 ,-76.828895,-11.985301,0.00km/h,Northwest,0,78,,,,
1528,San Isidro, 06/09/2020 16:38:22 , 06/09/2020 16:38:21 ,-76.828895,-11.985301,0.00km/h,Northwest,0,78,,,,
1529,San Isidro, 06/09/2020 16:38:52 , 06/09/2020 16:38:51 ,-76.828895,-11.985322,0.00km/h,Northwest,0,78,,,,
1530,San Isidro, 06/09/2020 16:39:22 , 06/09/2020 16:39:21 ,-76.828916,-11.985322,0.00km/h,Northwest,0,78,,,,
1531,San Isidro, 06/09/2020 16:39:52 , 06/09/2020 16:39:51 ,-76.828916,-11.985322,0.00km/h,Northwest,0,78,,,,
1532,San Isidro, 06/09/2020 16:40:22 , 06/09/2020 16:40:21 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1533,San Isidro, 06/09/2020 16:40:52 , 06/09/2020 16:40:51 ,-76.828895,-11.985279,1.85km/h,Northwest,0,78,,,,
1534,San Isidro, 06/09/2020 16:41:22 , 06/09/2020 16:41:21 ,-76.828895,-11.985279,3.70km/h,Northwest,0,78,,,,
1535,San Isidro, 06/09/2020 16:41:52 , 06/09/2020 16:41:51 ,-76.828895,-11.985279,0.00km/h,West,0,78,,,,
1536,San Isidro, 06/09/2020 16:42:22 , 06/09/2020 16:42:21 ,-76.828895,-11.985290,0.00km/h,West,0,78,,,,
1537,San Isidro, 06/09/2020 16:42:52 , 06/09/2020 16:42:51 ,-76.828895,-11.985301,0.00km/h,West,0,78,,,,
1538,San Isidro, 06/09/2020 16:43:22 , 06/09/2020 16:43:21 ,-76.828895,-11.985301,0.00km/h,West,0,78,,,,
1539,San Isidro, 06/09/2020 16:43:52 , 06/09/2020 16:43:51 ,-76.828895,-11.985301,0.00km/h,West,0,78,,,,
1540,San Isidro, 06/09/2020 16:44:22 , 06/09/2020 16:44:21 ,-76.828895,-11.985301,0.00km/h,West,0,78,,,,
1541,San Isidro, 06/09/2020 16:44:52 , 06/09/2020 16:44:51 ,-76.828895,-11.985290,1.85km/h,West,0,78,,,,
1542,San Isidro, 06/09/2020 16:45:21 , 06/09/2020 16:45:21 ,-76.828916,-11.985226,1.85km/h,Northwest,0,78,,,,
1543,San Isidro, 06/09/2020 16:45:52 , 06/09/2020 16:45:51 ,-76.828916,-11.985258,1.85km/h,Northwest,0,78,,,,
1544,San Isidro, 06/09/2020 16:46:22 , 06/09/2020 16:46:21 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1545,San Isidro, 06/09/2020 16:46:51 , 06/09/2020 16:46:51 ,-76.828916,-11.985258,0.00km/h,Northwest,0,78,,,,
1546,San Isidro, 06/09/2020 16:47:21 , 06/09/2020 16:47:21 ,-76.828895,-11.985258,0.00km/h,Northwest,0,78,,,,
1547,San Isidro, 06/09/2020 16:47:51 , 06/09/2020 16:47:51 ,-76.828895,-11.985258,0.00km/h,Northwest,0,78,,,,
1548,San Isidro, 06/09/2020 16:48:21 , 06/09/2020 16:48:21 ,-76.828895,-11.985258,0.00km/h,Northwest,0,78,,,,
1549,San Isidro, 06/09/2020 16:48:51 , 06/09/2020 16:48:51 ,-76.828895,-11.985258,0.00km/h,Northwest,0,78,,,,
1550,San Isidro, 06/09/2020 16:49:21 , 06/09/2020 16:49:21 ,-76.828895,-11.985258,0.00km/h,Northwest,0,78,,,,
1551,San Isidro, 06/09/2020 16:49:51 , 06/09/2020 16:49:51 ,-76.828895,-11.985258,0.00km/h,Northwest,0,78,,,,
1552,San Isidro, 06/09/2020 16:50:21 , 06/09/2020 16:50:21 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1553,San Isidro, 06/09/2020 16:50:51 , 06/09/2020 16:50:51 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1554,San Isidro, 06/09/2020 16:51:21 , 06/09/2020 16:51:21 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1555,San Isidro, 06/09/2020 16:51:51 , 06/09/2020 16:51:51 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1556,San Isidro, 06/09/2020 16:52:21 , 06/09/2020 16:52:21 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1557,San Isidro, 06/09/2020 16:52:51 , 06/09/2020 16:52:51 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1558,San Isidro, 06/09/2020 16:53:21 , 06/09/2020 16:53:21 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
1559,San Isidro, 06/09/2020 16:53:52 , 06/09/2020 16:53:51 ,-76.828895,-11.985279,0.00km/h,Northwest,0,78,,,,
